ACO_Num,year,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_INP_Other,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO_NAME,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,CapAnn_HSP,CapAnn_SNF,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,CHF_ADM,COPD_ADM,PNEU_ADM
A47465,2014,"Michigan,  Indiana",1/1/14,1,0,0,13888,-0.0024,0.0277,-253827,0,0,P4R,7960,7868,107380439,107634266,,,0.5,0.5,68397,7038,11623,7071,68417,8400,10836,7414,70266,8174,11386,7002,67923,8715,9898,7210,7978,0.975,1.023,0.976,0.959,1.006,1.047,0.961,0.962,0.977,1.049,0.999,0.956,0.968,1.049,0.937,0.954,96,1878,390,10500,2645,5789,3724,1730,7932,5956,12825,728,*,81,*,200,2549,2315,106,110,48,1,273,256,3,7,6,161,736,51,604,181,678,243,7665,3369,3629,656,10,0,0,0,0,6,146,207,83,2,5,"CHA ACO, LLC",13491,98,2031,505,10856,246,555,1596,2691,109,242,228,14.30609862,8.67260901,6.89361229
A01307,2014,California,1/1/14,1,0,0,4841,0.0348,0.0399,2143488,0,0,P4R,13152,12961,61575780,59432292,,,0.5,0.5,88243,12959,18253,11186,88930,10905,16796,11015,78616,11139,16319,11020,77800,11499,14878,11064,12694,1.005,1.257,1.171,1.125,1.02,1.241,1.211,1.107,1.008,1.251,1.136,1.119,0.986,1.219,1.159,1.148,85,965,719,3566,1001,1988,1319,533,2737,2104,3871,532,*,179,*,144,3932,3747,92,93,50,0,343,332,3,4,4,146,807,69,720,260,762,380,12496,4357,7538,560,40,0,0,0,0,0,7,20,0,0,0,"Antelope Valley ACO, Inc",4682,80,774,514,3314,245,1130,1670,4630,225,1021,383,20.29047416,16.6595472,10.67919692
A68410,2014,Virginia,1/1/14,1,0,0,13874,0.0134,0.0277,1607547,0,0,P4R,8872,9026,119691108,118083562,,,0.5,0.5,94734,8440,11566,8969,82134,9200,10563,8805,83660,9259,11513,8507,89237,8452,10598,8325,8753,1.044,1.096,0.866,0.924,1.029,1.054,0.861,0.9,1.051,1.047,0.865,0.882,1.003,0.983,0.869,0.862,54,898,415,10845,1578,7349,3393,1554,8131,5743,11479,1043,450,*,*,694,2607,2277,29,278,45,0,272,251,1,14,7,167,733,59,573,180,601,311,9695,4506,4613,571,4,0,0,0,0,0,150,13,21,0,0,"Health Connect ACO, LLC",13491,57,926,447,12061,272,746,1313,3362,109,460,153,10.0806078,7.7828222,5.63328083
A29971,2014,"Montana,  Wyoming",1/1/14,1,0,0,10115,0.0154,0.0299,1333191,0,0,P4R,8793,8727,86426120,85092929,,,0.5,0.5,68802,8227,12345,8084,62467,8976,12644,8200,70419,9835,14012,8016,64190,9223,11609,8069,8658,1.012,1.054,1.044,0.959,1.053,1.01,1.032,0.967,1.056,1.049,1.075,0.934,1.031,1.096,1.044,0.941,59,1046,377,8379,1481,4521,2781,1332,5669,4446,9554,23,24,47,294,173,2865,2647,117,91,*,0,289,278,*,5,*,135,784,67,653,178,540,262,7432,3291,2760,1361,21,0,0,0,0,2,97,202,30,0,0,"Rocky Mountain Accountable Health Network, Inc",9829,59,1090,342,8338,210,675,2380,2268,87,120,240,12.61604985,6.918478952,13.0230192
A37594,2014,North Carolina,1/1/14,1,0,0,27818,0.0058,0.0242,1221295,0,0,P4R,7821,7479,211588513,210367218,,,0.5,0.5,74841,8386,12472,7230,66684,8259,10899,6944,61462,8524,10767,7011,68227,8411,10411,7168,7775,1.006,1.009,0.999,0.868,0.961,1.036,1.009,0.869,0.978,1.013,0.976,0.863,0.975,1.05,0.996,0.894,153,2482,582,27066,3737,14286,6977,2818,15619,12199,23712,3170,212,73,20,631,2206,2016,40,120,48,0,238,225,1,7,5,144,766,60,523,160,539,261,9221,3962,4274,962,22,0,0,0,0,4,303,366,96,1,0,"WakeMed Key Community Care, LLC",27055,186,2468,625,23777,166,601,1419,2952,99,316,204,9.757780351,5.802922406,4.989774043
A25380,2014,California,1/1/14,1,0,0,6956,0.0031,0.0341,207129,0,0,P4R,9990,9930,67479183,67272054,,,0.5,0.5,74022,6802,8705,9169,74318,7977,10056,9040,69974,7753,11089,9148,67422,9015,9987,8916,9959,0.935,0.967,0.906,1.006,0.978,0.979,0.876,1.051,0.986,0.969,0.875,1.046,0.923,1.002,0.888,1.016,88,1102,798,4577,1435,2946,1780,795,3882,3074,5773,138,163,580,24,278,2728,2522,0,124,94,0,232,217,0,4,11,163,789,28,677,155,558,320,10061,4403,5137,464,57,2,0,3,0,2,55,197,15,1,0,"Accountable Care Alliance of Ventura, LLC",6755,102,1127,892,4634,234,466,1954,4039,101,554,182,6.217923411,5.773786025,5.329648638
A81718,2014,Florida,1/1/14,1,0,0,7621,-0.0571,0.0328,-4921810,0,0,P4R,11684,11442,86247129,91168940,,,0.5,0.5,71549,11769,12184,9680,60615,12384,12436,9818,78930,12284,15612,11254,81816,12192,17475,11640,12350,0.973,1.199,0.966,1.044,1.023,1.159,1.072,1.049,1.01,1.173,1.015,1.111,1.034,1.219,1.114,1.145,40,529,178,6411,789,3371,2327,1134,4398,3223,7176,242,*,43,*,121,3299,2749,118,392,72,0,370,336,3,22,9,160,832,124,639,251,948,410,12307,4771,6518,989,28,0,0,0,0,0,26,17,9,0,0,"Health Point ACO, LLC",7382,53,516,216,6597,242,1505,1332,5046,104,901,229,11.9211578,10.43101307,7.044320517
A23913,2014,Maryland,1/1/14,1,0,0,6048,0.0423,0.0359,2926208,2926208,0,P4R,11744,11380,69120079,66193872,,,0.5,0,68821,10798,13687,10209,74033,10750,13245,9974,80557,10555,14957,10108,78696,12577,13685,9622,11246,0.963,1.151,1.094,1.081,1.041,1.136,1.06,1.09,1.029,1.127,1.099,1.092,1.058,1.123,1.078,1.124,86,777,351,4849,1024,2821,1586,617,3538,2510,3579,2329,39,*,*,88,4232,4123,*,67,29,0,343,336,*,4,*,177,775,59,848,256,742,291,10075,4531,4989,549,7,0,0,0,0,0,22,0,1,0,0,UR Care LLC,5886,86,758,347,4695,88,582,2223,3756,107,408,257,19.70861827,20.72802956,10.70381855
A50147,2014,New Mexico,1/1/14,1,0,0,7419,-0.071,0.0332,-4175748,0,0,P4R,8150,8366,58813820,62989567,,,0.5,0,72470,7475,9935,7544,70144,8243,10397,7646,59508,7435,10448,7417,61890,7998,9168,8171,8729,1.061,1.049,0.974,0.986,1.033,1.101,0.954,0.994,1.008,1.079,1.004,0.999,0.979,1.026,0.882,0.989,75,968,632,5773,1158,3295,2191,775,4084,3335,6491,106,42,583,27,170,2925,2191,165,549,69,0,326,283,5,29,9,154,739,42,616,209,628,285,9528,4716,4149,635,28,0,0,0,0,0,0,0,0,0,0,Southern NMIPA ACO LLC,7216,73,869,246,6028,141,457,1455,2941,99,646,290,9.28481517,9.700553163,12.88787777
A40225,2014,Michigan,1/1/14,1,0,0,6990,0.0234,0.034,2029193,0,0,P4R,12775,12665,86726028,84696834,,,0.5,0.5,105501,10066,14363,10810,99431,9683,14103,10727,103995,10269,16490,10687,100371,9827,15394,10746,12476,1.1,1.163,1.188,1.212,1.107,1.131,1.129,1.196,1.088,1.125,1.112,1.21,1.086,1.163,1.063,1.221,140,1956,471,4615,2241,2525,1587,637,4163,2827,4257,2594,28,*,*,78,4553,4055,268,152,174,1,464,431,7,8,18,215,795,84,976,372,992,201,10477,6100,3737,616,24,0,0,0,0,0,49,6,11,0,0,PMC ACO LLC,6789,128,1925,429,4307,238,1024,2184,3749,324,807,233,26.95569985,17.82316766,9.279831097
A07004,2014,Texas,1/1/14,1,0,0,5818,-0.017,0.0365,-942997,0,0,P4R,9868,9662,55401304,56344300,,,0.5,0.5,64458,8711,13348,9097,46036,8866,16544,8728,52993,8798,17042,8500,67494,8814,17016,9024,10036,0.964,0.951,0.968,0.932,0.94,0.889,0.948,0.903,0.937,0.93,1.013,0.918,0.908,0.996,0.998,0.947,54,608,295,4008,840,2673,1585,720,3195,2623,5082,509,*,130,*,75,3025,2647,145,203,58,0,329,305,4,12,7,178,702,79,751,230,595,192,7946,3200,3771,747,228,6,0,3,0,4,165,411,27,0,0,St Joseph Regional Health Partners ACO,5614,60,580,286,4688,275,1248,1926,2747,174,889,223,17.27695071,12.28978968,8.727531801
A17106,2014,Arkansas,1/1/14,1,0,0,6159,-0.03,0.0357,-1142049,0,0,P4R,6334,6336,38042648,39184698,,,0.5,0.5,52189,5612,7955,5512,72270,6131,9710,6078,59420,5730,7449,5982,67721,6012,7152,6240,6524,1.025,0.95,0.837,0.877,0.963,0.918,0.878,0.85,0.92,0.889,0.836,0.839,0.993,0.857,0.853,0.852,42,871,174,5111,1079,3071,1526,483,3655,2504,5962,46,29,18,44,60,2170,1598,65,434,83,0,234,193,2,27,12,125,722,16,447,127,679,303,7918,3810,3409,691,7,0,0,0,0,0,25,50,14,1,0,"Arkansas Accountable Care, LLC",6006,28,791,178,5009,70,129,1000,2622,63,282,308,6.992812942,6.160335211,5.660848572
A15030,2014,Nevada,1/1/14,1,0,0,12198,-0.008,0.0287,-996994,0,0,P4R,10472,10360,123975699,124972693,,,0.5,0.5,69419,10721,12656,9502,72001,10078,11593,9069,74776,10277,11935,9068,70505,10811,12656,9192,10556,0.952,1.054,0.882,0.985,0.95,1.086,0.882,0.989,0.966,1.07,0.905,0.984,0.932,1.101,0.9,0.975,154,1653,763,8757,2418,6281,2755,744,6677,5521,9453,1293,346,580,41,485,3581,2591,214,726,141,0,308,249,5,38,16,182,739,21,621,197,688,340,10579,3546,5572,982,479,0,19,0,0,1,64,64,33,0,0,Silver State ACO LLC,11839,171,1726,829,9113,163,239,1477,4203,105,896,256,9.037861884,7.517473904,6.588347915
A73981,2014,Colorado,1/1/14,1,0,0,31320,-0.0238,0.0239,-5657253,0,0,P4R,7779,7851,237432325,243089578,,,0.5,0.5,65112,8437,10924,7268,66077,8504,8266,7277,61137,9127,8933,7353,62210,8830,9191,7512,7965,0.977,1.064,1.083,1.01,0.956,1.09,1.078,1.015,0.943,1.078,1.006,1.024,0.95,1.1,0.946,1.001,187,2662,330,26900,3936,15094,8508,3782,17668,13652,28960,848,265,375,50,822,2358,2116,104,132,34,5,225,211,3,7,4,120,799,35,544,145,640,301,8723,4156,3883,677,8,0,0,0,0,4,253,122,34,2,1,"Physician Health Partners, LLC",30521,178,2546,413,27384,116,346,1440,3217,61,370,234,6.225289968,2.948821564,5.864878443
A90742,2014,"Missouri,  Kansas",1/1/14,1,0,0,6593,0.0126,0.0348,627006,0,0,P4R,7705,7488,49872416,49245410,,,0.5,0.5,54233,7501,9165,7168,81668,8146,11328,6674,75256,8218,9201,7109,85537,8969,12799,7006,7608,0.936,1.022,0.807,0.89,1.086,1.06,0.816,0.896,1.014,1.09,0.883,0.917,1.082,1.094,1.005,0.938,23,676,100,5431,973,3301,1718,601,4159,2434,5810,621,26,*,*,103,2288,1945,47,244,76,0,261,234,2,15,10,153,758,25,547,156,595,246,8355,3201,4139,1006,10,0,0,0,0,0,36,13,13,0,0,"Kansas Primary Care Alliance, LLC",6473,25,708,93,5647,89,215,1926,2581,57,333,229,8.496723612,5.098034167,6.179435354
A81453,2014,Virginia,1/1/14,1,0,0,20120,0.0097,0.025,1687093,0,0,P4R,8974,9000,174570240,172883147,,,0.5,0.5,67432,7919,10312,7358,65154,8783,11296,7581,64816,8553,11751,7966,66487,8524,11146,7816,8887,0.977,1.136,1.034,0.979,1.017,1.157,1.042,0.996,1.008,1.19,1.04,1.008,0.98,1.147,1.044,1.008,276,3841,1145,14995,4475,8621,5006,2018,11061,9059,16901,2730,75,*,*,361,2771,2463,40,238,52,0,295,274,1,14,6,176,741,43,781,202,802,379,8488,3437,4106,939,5,0,0,0,0,12,149,895,144,1,0,Well Virginia Corporation,19453,274,3455,696,15028,196,382,2890,2244,118,291,270,15.98759376,6.220253523,6.528695846
A87886,2014,"Wisconsin,  Minnesota",1/1/14,1,0,0,5228,0.0152,0.0383,633894,0,0,P4R,8186,7896,41714099,41080205,,,0.5,0.5,85012,7467,12547,7414,80590,6893,8655,7141,80909,8110,10171,7661,85770,7789,11881,7572,8062,1.051,0.938,0.964,0.91,1.024,0.931,0.84,0.92,0.942,0.926,0.876,0.936,1.038,0.975,0.938,0.976,20,1405,129,3955,1535,1800,1257,636,2909,2319,5035,29,*,*,81,57,3043,2808,*,158,55,0,267,255,*,7,*,137,784,60,661,119,527,249,7345,3538,2280,892,634,0,3,0,0,0,67,18,15,1,0,"Integrity Health Innovations, LLC",5096,20,1346,144,3585,166,576,1970,2029,103,226,258,7.849550286,7.457072772,7.653311529
A03202,2014,Virginia,1/1/14,1,0,0,6029,-0.0645,0.0359,-2794635,0,0,P4R,7407,7435,43347656,46142291,,,0.5,0.5,64784,7080,8346,6604,78297,6616,7591,7059,69345,6651,7477,7115,67872,7742,8737,7414,7885,0.969,1.044,0.989,0.961,1.078,1.063,0.992,0.951,1.06,1.031,0.908,0.923,1.037,1.012,0.899,0.925,45,1066,223,4394,1278,2746,1506,499,3620,2409,5644,301,*,*,*,66,2528,2368,*,72,85,0,262,249,*,*,9,155,743,48,746,168,630,224,8298,3485,3777,1028,8,0,0,0,0,5,84,172,35,1,0,"Augusta Care Partners, LLC",5852,36,1004,189,4623,144,304,2442,2032,113,245,241,12.30366119,5.126525497,7.177135696
A38185,2014,"Virginia,  Maryland,  District of Columbia",1/1/14,1,0,0,13133,-0.0095,0.0281,-1162059,0,0,P4R,9562,10014,122099969,123262028,,,0.5,0.5,62674,11711,15147,9508,70739,11516,13386,8079,70748,11823,12778,8100,73261,11679,10937,8279,9653,0.976,1.302,1.048,0.993,0.974,1.261,0.989,0.956,0.991,1.201,0.967,0.917,0.969,1.148,0.926,0.91,199,2093,1637,10330,2069,6388,3350,1326,7868,5265,6773,4929,448,*,*,570,3024,2796,23,143,81,0,280,263,0,8,9,171,742,53,730,212,617,293,9020,3325,5331,348,16,0,0,0,0,3,194,763,75,12,0,Mid-Atlantic Primary Care ACO,12769,145,1462,1182,9980,231,627,1841,3515,94,349,224,14.0970083,6.656920587,7.753354566
A39529,2014,"Missouri,  Illinois",1/1/14,1,0,0,22553,0.0052,0.0247,1062781,0,0,P4R,9373,9240,205545690,204482908,,,0.5,0.5,73609,9413,14529,8037,72235,8770,12526,8183,70008,9763,16504,8203,72096,10216,13615,8202,9325,1.056,1.147,1.184,1.034,1.046,1.101,1.097,1.045,1.006,1.111,1.195,1.053,1.046,1.154,1.205,1.042,254,3290,443,18579,4103,10241,5645,2564,12768,9785,19653,2450,98,35,11,306,3015,2580,63,330,70,0,341,308,2,20,11,164,743,53,633,170,611,223,8041,3080,4252,696,14,0,0,0,0,11,139,417,102,0,0,"SSM ACO, LLC",21929,248,3081,470,18131,166,449,2530,2648,102,423,217,15.91469601,6.292917048,7.797745038
A79168,2014,"Maryland,  District of Columbia",1/1/14,1,0,0,37203,0.0122,0.0233,5419521,0,0,P4R,12288,12196,444730516,439310995,,,0.5,0.5,102051,15243,12996,9922,101466,15137,13808,10081,96678,14605,12890,10109,102524,14993,12541,9888,12138,1.077,1.358,1.034,1.017,1.026,1.336,1.013,1.006,1.043,1.3,0.992,1.001,1.023,1.289,0.956,1.007,441,6464,2037,26409,8538,16856,8786,3023,21218,15985,25070,9549,878,368,29,1309,4757,4685,9,40,33,1,323,317,0,3,3,199,718,26,766,236,900,364,9053,3416,4921,709,7,0,0,0,0,11,573,2213,239,6,1,"Johns Hopkins Medicine Alliance for Patients, LLC",36193,441,6812,2200,26739,110,244,3741,3210,72,304,274,15.50034192,9.725704734,8.6757707
A02128,2014,Michigan,1/1/14,1,0,0,5577,0.0721,0.0373,4179933,4179933,2048167,P4R,10600,10449,57982782,53802850,,,0.5,0.5,94176,8583,18851,10715,100169,7925,20573,10032,97583,7700,14420,9716,87521,7569,17860,9189,9836,1.094,1.045,1.04,1.152,1.034,1.013,1.192,1.138,1.088,1.007,1.14,1.14,1.084,1.013,1.053,1.133,42,749,112,4708,897,2388,1645,647,3282,2295,4071,1416,*,13,*,64,3449,3273,*,102,37,0,329,318,*,5,*,182,775,47,574,247,846,224,9001,4403,4217,370,11,0,0,0,0,0,20,23,2,0,0,"Greater Genesee County ACO, LLC",5470,48,708,102,4611,153,584,1705,3393,122,492,204,12.98008806,5.48454425,6.032998675
A49262,2014,Florida,1/1/14,1,0,0,5828,0.0246,0.0365,2340518,0,0,P4R,17038,16952,95109198,92768680,,,0.5,0.5,93799,17102,20626,16087,95061,16295,17925,14737,82500,16123,17616,14153,76085,14414,19746,14212,16619,1.054,1.417,1.227,1.352,1.074,1.396,1.188,1.333,1.058,1.427,1.134,1.32,1.053,1.376,1.139,1.311,144,788,805,4114,1109,2167,1490,1062,3526,2302,4267,888,*,423,*,187,4733,3955,320,476,88,0,479,433,8,27,11,219,770,110,972,380,894,383,12987,4635,6948,1386,18,0,0,0,0,9,89,167,21,1,0,"Broward Guardian, LLC",5582,145,761,774,3902,767,1376,3216,4835,191,1982,340,18.45134131,20.78015137,10.39007569
A36517,2014,Kansas,1/1/14,1,0,0,19906,0.0116,0.025,1705524,0,0,P4R,7549,7499,146510525,144805001,,,0.5,0.5,54625,7456,9911,7111,73560,7711,10404,6722,63083,7742,9010,6824,61143,7747,10096,6836,7461,0.978,1.104,1.027,0.99,0.967,1.093,0.997,0.986,0.958,1.083,0.993,0.981,0.941,1.072,0.993,0.985,161,3005,633,16330,3454,8013,5644,2795,11736,8170,18114,1147,83,215,77,270,2347,1978,95,232,64,2,256,231,3,14,8,128,768,53,607,151,639,274,8214,3528,3116,1464,106,0,7,1,0,6,177,314,91,0,2,"Via Christi Health Alliance in Accountable Care, Inc.",19408,141,2733,611,15924,206,497,1177,2751,68,301,264,9.42885849,3.915810083,7.161810547
A46995,2014,Texas,1/1/14,1,0,0,18964,0.0274,0.0254,6010275,6010275,2945035,P4R,11971,11999,219141543,213131268,,,0.5,0.5,74502,12249,12380,9708,74091,12294,11927,9215,69893,13026,11608,9559,74803,12467,12156,9122,11642,0.986,1.429,1.022,1.054,1.007,1.445,0.971,1.046,0.967,1.414,0.986,1.072,0.976,1.441,0.942,1.068,468,3981,1701,12329,4898,8415,4283,1368,10450,8514,13207,3357,556,1270,32,542,3852,3041,271,430,103,100,373,319,8,25,13,203,690,28,808,234,806,394,8878,3343,4466,1059,10,0,0,0,0,5,256,1948,94,2,3,UT Southwestern Accountable Care Network,18307,447,3696,1455,12708,197,351,3032,3056,94,996,471,16.22367181,8.412274273,7.265145963
A39975,2014,"Alabama,  Florida,  Mississippi",1/1/14,1,0,0,22871,-0.0073,0.0247,-1474993,0,0,P4R,9077,9018,201775822,203250816,,,0.5,0.5,69671,8548,11739,8553,65749,8630,11699,8511,64957,8685,11966,8429,68267,8996,12087,8580,9143,0.989,1.092,1.007,1.028,0.995,1.065,1.005,1.027,1.005,1.059,1.022,1.031,0.996,1.058,1.046,1.037,214,3946,1020,25924,3581,10699,6378,2213,12877,9994,20293,1969,170,62,28,349,2434,2179,103,110,53,0,297,279,3,7,8,163,755,56,654,183,656,270,9749,3692,5008,1026,23,0,0,1,0,4,118,157,49,1,0,Northwest Florida Health Partners LLC,22230,148,2635,735,18711,200,567,2226,2980,101,527,314,12.32596325,7.962392317,6.702804831
A23908,2014,Illinois,1/1/14,1,0,0,50069,-0.0122,0.022,-5334203,0,0,P4R,8973,8800,437511266,442845470,,,0.5,0.5,71493,8766,13449,8225,73795,9246,13149,8313,78252,8980,13511,8376,75971,9660,14020,8574,9082,1.012,1.031,0.956,0.949,1.022,1.014,0.987,0.961,0.994,1.014,0.962,0.948,1.011,1.019,1.008,0.965,249,3438,783,43405,5340,24700,13985,6044,28908,21161,45872,1436,759,*,*,1636,2753,2460,28,222,61,0,282,260,1,14,7,159,829,65,520,190,671,273,8928,3510,4712,703,3,0,0,0,0,3,314,633,73,0,8,"Illinois Health Partners ACO, LLC",48761,278,3221,474,44789,162,759,1727,3191,87,462,193,11.09491346,6.829216606,7.075314501
A72235,2014,"Virginia,  North Carolina",1/1/14,1,0,0,19110,-0.0096,0.0254,-1470635,0,0,P4R,8238,8198,152784870,154255505,,,0.5,0.5,69185,7695,10567,7492,69522,8241,9724,7400,71433,8029,10820,7518,63401,8559,11236,7541,8317,0.99,1.092,1.023,1.04,0.975,1.098,1.024,1.02,0.977,1.072,1,0.985,0.978,1.043,1.025,0.983,185,2454,699,15281,3118,9409,4850,1733,11662,7448,14031,4354,205,41,11,468,2247,2137,18,41,55,0,268,258,1,2,7,158,813,49,698,196,618,241,10013,4096,5045,868,5,0,0,0,0,0,212,69,17,0,0,"Bayview Physician Services, PC",18546,193,2108,401,15845,115,432,1756,3169,103,435,258,17.20016535,7.926095005,5.931091501
A07620,2014,Texas,1/1/14,1,0,0,13683,0.0921,0.0278,10568983,10568983,5178802,P4R,8632,8907,114695554,104126570,,,0.5,0.5,64452,7453,9557,6935,78761,8902,15374,8629,68379,8406,12279,7581,62465,7661,8498,7115,7836,0.955,0.924,0.81,0.866,1.03,0.979,0.949,0.907,1.006,0.956,0.892,0.878,0.957,0.947,0.752,0.864,152,2360,685,9719,3184,7014,2716,769,8027,5656,11126,1152,255,713,15,422,2407,1909,67,386,80,2,255,220,2,21,12,151,766,19,634,156,746,320,9180,3153,4612,900,515,0,15,0,0,0,278,263,67,0,7,"Seton Accountable Care Organization, Inc.",13288,136,2326,589,10236,103,214,1289,3152,63,575,195,9.633113829,6.773283161,6.848541863
A06665,2014,New Jersey,1/1/14,1,0,0,9531,-0.012,0.0305,-1229059,0,0,P4R,11140,10944,102637626,103866685,,,0.5,0.5,105462,10346,13545,9495,88082,9551,13635,9309,96600,10075,13237,9487,90440,9864,11910,9811,11274,1.051,1.194,1.017,1.169,1.05,1.152,1.062,1.16,1.039,1.092,1.033,1.156,1.025,1.095,1.034,1.128,143,1212,1086,8593,1545,3803,2775,1408,5663,3868,6356,1338,1063,179,22,573,3519,3064,189,333,58,0,309,281,5,18,5,197,829,109,589,233,659,291,11337,4751,6235,347,4,0,0,0,0,3,58,176,13,0,0,"JFK Population Health Company, LLC",9213,136,1146,1152,6779,213,1326,1982,4200,300,293,219,12.69933157,9.551633999,9.443092703
A68137,2014,"Vermont,  New Hampshire",1/1/14,1,0,0,5948,0.0236,0.0362,1112073,0,0,P4R,8101,8112,47069176,45957103,,,0.5,0.5,67979,7063,9037,7760,71363,7319,9120,7702,73657,7419,9898,7569,61920,7838,9419,7240,7909,1.05,0.919,0.828,0.986,1.124,0.902,0.821,0.961,1.105,0.928,0.839,0.96,1.049,0.948,0.846,0.938,28,1702,662,3481,1855,2262,1275,556,3119,2829,5701,51,59,*,*,125,2538,2350,4,82,104,0,238,224,0,3,11,124,809,47,885,107,411,152,7811,205,2330,629,4647,0,21,1,0,2,51,31,30,1,1,"Community Health Accountable Care, LLC",5811,27,1671,658,3454,77,581,2684,1437,170,443,225,11.01438467,13.25168156,9.981786109
A74254,2014,Texas,1/1/14,1,0,0,5817,-0.0368,0.0365,-1798836,0,0,P4R,8632,8535,48934527,50733363,,,0.5,0.5,74185,9184,11121,7231,76008,8549,11031,7396,75197,8646,9864,7193,81377,9345,13536,7412,8949,1.017,1.068,0.968,0.938,1.013,1.068,0.971,0.942,1.07,1.038,0.936,0.953,1.053,1.068,0.977,0.958,70,694,323,4356,964,2794,1505,554,3283,2534,4927,360,*,319,*,134,2554,2079,107,357,59,7,279,245,3,24,6,176,749,37,559,176,631,293,10167,4526,5203,426,11,0,0,0,0,0,24,0,0,0,0,UPSA ACO LLC,5669,74,702,308,4585,345,351,1182,3637,103,763,197,8.996163401,5.115465463,8.81976804
A82420,2014,Texas,1/1/14,1,0,0,20627,0.0146,0.0249,2443704,0,0,P4R,8316,8267,167826124,165382420,,,0.5,0.5,65796,11103,15171,7880,53671,9926,12477,7717,59156,9931,13602,7688,59299,9307,13151,7685,8195,0.994,1.172,1.023,0.949,0.998,1.173,1.039,0.944,0.972,1.183,0.997,0.953,0.97,1.151,0.99,0.947,108,1107,397,17963,1922,10599,5901,2205,11563,9064,18910,947,221,144,31,374,2497,1793,132,480,29,90,252,209,4,28,4,127,749,24,512,154,812,316,9421,3624,4879,911,7,0,0,0,0,0,91,142,29,1,0,Medical Clinic of North Texas PLLC,20182,125,1102,373,18582,140,265,1216,3317,63,681,184,8.22532094,5.351413624,7.828919931
