ACO_Num,year,ACO_Name,ACO_State,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,Start_Date,Track1,Track2
A88553,2015,Franciscan Alliance ACO,"Illinois, Indiana",0,60203,0.0007,0.02,399145,0,0,,9598,9322,561384582,560985436,,,50,50,82397,8802,11976,8508,85192,8348,12585,8369,81914,9115,13082,8576,83224,9204,13695,8795,9591,1.048,1.08,1.071,1.031,1.049,1.072,1.032,1.016,1.031,1.086,1.071,1.028,1.052,1.087,1.065,1.019,459,7890,1753,49743,58490,442,7947,2128,47973,10247,27378,15703,6875,35356,24847,54607,3991,186,390,19,1010,3182,2750,126,289,62,133,829,2,2220,2769,120,402,256,321,294,3,16,8,13,12,8,173,765,67,703,206,710,263,9004,3395,4482,1065,63,0,0,1,0,23,441,888,227,1,6,1/1/15,1,0
A60323,2015,"Physicians ACO, LLC",Florida,0,6841,0.0765,0.0343,5933246,5933246,2907291,,11596,11339,77509841,71576595,,,50,50,73648,9727,14268,9740,84400,10656,15052,10621,61754,11467,17928,10511,59136,9811,14049,10349,10709,1.087,1.293,1.218,1.16,1.087,1.36,1.261,1.207,1.061,1.4,1.278,1.243,0.994,1.308,1.229,1.304,40,697,290,5909,6684,39,631,222,5792,782,2877,2215,967,3947,2894,6131,473,*,59,*,128,2458,2078,*,255,90,632,463,0,1142,4557,142,1258,275,308,281,*,16,11,12,11,*,142,816,48,675,224,859,264,12595,5807,5086,1644,58,0,0,0,0,0,31,2,11,0,0,1/1/15,1,0
A59161,2015,"LifeBridge Health ACO, LLC",Maryland,0,14980,0.0633,0.027,10912559,10912559,5347154,,11818,12308,172433693,161521134,,,50,50,84366,15129,18109,11252,88574,14515,21272,11063,83468,15351,19689,10555,88517,14462,15451,9862,11070,1.03,1.237,1.138,1.021,1.069,1.138,1.13,1,1.027,1.198,1.162,1.002,0.985,1.114,0.937,0.966,126,1485,495,11762,14591,97,1553,514,12427,2092,7059,4090,1739,9074,5906,9014,5527,80,*,*,331,3886,3858,1,4,23,122,443,0,3139,3216,58,332,228,244,242,0,0,2,12,7,6,138,751,43,592,189,658,279,9021,3299,4951,766,6,0,0,0,0,6,167,385,62,11,1,1/1/15,1,0
A34814,2015,Aledade Delaware ACO LLC,"Delaware, Maryland, Pennsylvania",0,11773,-0.0256,0.0289,-2877706,0,0,,9790,9628,112541774,115419480,,,50,50,76548,8819,11263,8266,69856,9956,12071,8447,75969,10582,14270,8966,74186,10544,11530,9446,10040,1.031,1.126,0.985,1.028,1.05,1.088,0.955,1.005,1.029,1.182,1.056,1.029,1.037,1.142,0.982,1.022,77,1094,289,9163,11496,76,1198,283,9939,1601,5819,3191,1162,6636,5137,10098,1332,49,*,*,263,3184,2828,65,225,88,205,635,0,1831,3694,121,379,279,287,267,2,11,7,13,9,8,142,799,55,583,201,729,307,10749,4787,5131,826,5,0,0,0,0,0,31,0,13,0,0,1/1/15,1,0
A07334,2015,"Connected Care, LLC",Michigan,0,8615,-0.0073,0.0314,-574103,0,0,,9418,9244,78766974,79341077,,,50,50,80787,9205,13099,8790,65771,9668,11306,8631,78441,8802,12594,8350,62635,9395,15076,8800,9486,1.096,1.13,1.105,1.128,1.047,1.11,1.062,1.147,1.136,1.152,1.073,1.148,1.067,1.111,1.092,1.141,48,1726,363,6411,8364,46,1665,361,6293,1973,3360,2242,1040,4875,3740,8199,239,*,23,*,138,3034,2835,*,95,90,132,545,0,1825,3236,114,488,307,353,333,*,*,12,9,25,7,182,824,61,778,269,626,230,9545,4316,4542,667,19,0,0,0,0,2,28,43,11,0,0,1/1/15,1,0
A29195,2015,"Healthcare Partners of the North Country, llc",New York,0,7300,-0.0057,0.0334,-382374,0,0,,9383,9076,66525680,66908053,,,50,50,73852,8172,11008,7389,75211,8348,10206,8223,84464,8934,11956,8374,85880,9403,13248,8425,9437,0.981,1.005,1.138,1.118,1.091,0.982,1.08,1.116,1.047,1.058,1.09,1.132,1.024,1.085,1.149,1.117,46,1390,481,5635,7090,52,1195,412,5431,1431,2812,1997,1060,4066,3234,7051,37,17,*,*,180,3373,3166,0,144,68,105,598,0,2342,2581,138,214,348,273,258,0,7,8,11,12,9,161,788,45,795,152,742,340,9107,3547,3489,2068,3,5,0,0,0,10,68,132,45,1,0,1/1/15,1,0
A60023,2015,Advanced Premier Physicians ACO,California,0,4932,0.0631,0.0394,3775023,3775023,1849761,,12412,11776,59823888,56048865,,,50,50,83301,10031,10040,7394,91860,8840,10037,7850,80366,10534,11150,8137,75606,9601,11621,7975,11628,1.04,1.11,0.812,0.877,0.987,1.13,0.847,0.947,1.02,1.271,0.996,1.012,1.036,1.217,1.096,1.087,76,205,3475,1275,4820,76,194,3341,1209,324,1940,1852,816,3058,1874,410,*,3427,122,*,909,3214,2806,184,216,45,163,1972,0,1238,4360,132,745,193,278,259,6,10,3,7,4,6,185,805,102,401,201,550,242,12549,6515,5698,331,4,0,0,0,0,10,22,35,0,0,0,1/1/15,1,0
A81088,2015,"Doctors ACO, LLC","Georgia, Indiana, Ohio",0,14717,-0.0077,0.0272,-1014555,0,0,,9254,9005,132347702,133362257,,,50,50,70944,8556,10006,7851,75584,8727,10492,7861,72519,8638,9796,7590,70179,8815,10790,8197,9325,1.009,1.096,0.996,1.051,0.991,1.055,0.964,1.043,0.983,1.071,0.92,1.042,0.963,1.051,0.936,1.047,205,3361,831,10237,14302,197,3116,764,10225,3758,6137,3524,1298,8373,6344,10627,2973,522,205,13,377,2817,2422,60,154,199,227,547,0,1791,3295,220,480,255,317,284,2,8,23,15,13,7,181,760,54,862,220,733,303,10128,4800,4508,753,67,0,2,1,0,1,98,62,20,0,0,1/1/15,1,0
A23513,2015,"SLPA ACO, LLC","Illinois, Missouri",0,10388,0.0181,0.0298,1490788,0,0,,8117,7710,82214466,80723677,,,50,50,63960,7454,10248,6992,56045,7715,8273,7174,75906,7527,8292,7511,57921,7617,7398,7649,7970,0.988,1.054,0.947,1.093,0.992,1.072,0.983,1.105,0.996,1.067,0.923,1.082,1.011,1.058,0.956,1.106,53,1469,248,8851,10129,67,1388,264,8410,1809,4608,2687,1284,6039,4349,9819,297,50,*,*,205,2427,2074,*,291,50,110,285,0,1723,2943,76,340,202,285,257,*,16,10,13,*,7,152,766,38,640,198,609,224,8236,2999,4388,828,21,0,0,0,0,1,63,176,41,1,0,1/1/15,1,0
A86004,2015,NewYork Quality Care,"New Jersey, New York",0,31201,0.0078,0.0239,2857805,0,0,,12149,12277,368681736,365823931,,,50,50,82828,13560,11240,10150,80804,13555,11815,10277,86585,13960,12543,10503,77670,13631,11113,10703,12055,1.113,1.484,1.051,1.116,1.109,1.476,1.04,1.12,1.107,1.464,1.032,1.14,1.067,1.417,1.043,1.109,463,3544,2987,22300,30346,446,3417,2858,23625,4624,13408,8877,4292,18195,13006,23437,3843,586,1578,23,1734,3987,3650,42,231,93,184,423,2,2892,4085,81,520,323,311,292,2,11,5,13,7,5,181,753,29,579,214,716,447,10081,2673,6976,423,9,0,0,0,0,5,447,3515,326,0,0,1/1/15,1,0
A95812,2015,"MyHealth First Network, LLC",South Carolina,0,58996,0.0325,0.0202,17295364,17295364,8474728,,9299,9111,531840865,514545501,,,50,50,75596,7990,12685,8281,78175,8106,12552,8218,75499,8474,12120,8222,71014,8137,11873,8311,8997,0.958,1.056,0.995,0.993,0.944,1.029,1.046,0.988,0.974,1.035,1.012,0.978,0.939,1.025,1.028,0.976,563,9367,2471,44844,57193,529,8951,2146,45567,11386,26655,14996,5959,33796,25200,51042,6806,161,209,29,749,2843,2440,88,249,93,299,661,0,2105,2510,164,421,274,280,253,3,13,10,10,7,7,148,736,60,701,175,647,236,9464,3667,4354,1036,406,1,20,9,0,33,490,1692,291,4,1,1/1/15,1,0
A92234,2015,CHWN ACO,Illinois,0,12691,-0.0387,0.0284,-4940477,0,0,,10324,9933,127523107,132463585,,,50,50,71851,9889,14441,9104,89270,9550,14481,9171,92866,11265,13752,9446,82447,11187,19486,10128,10724,1.038,1.027,0.995,0.969,1.068,1.031,1.031,0.982,1.032,1.092,1.051,0.971,1.067,1.082,1.068,1,57,1070,182,10737,12352,59,1094,204,10994,1483,6290,3517,1401,7329,5362,12243,58,65,*,*,263,3340,2906,68,336,68,367,957,0,2195,3316,133,535,217,340,310,1,19,10,13,12,10,153,819,80,602,221,695,267,9006,3164,4850,991,1,0,0,0,0,6,74,173,35,1,1,1/1/15,1,0
A60552,2015,"Innovative Health Alliance of New York, LLC",New York,0,12714,-0.024,0.0284,-2411247,0,0,,8151,7978,100653267,103064514,,,50,50,63555,7677,9937,7381,65361,7174,7841,7073,67095,8023,8681,6854,64177,8313,9071,7304,8346,0.975,1.061,0.985,1.1,0.997,1.011,0.986,1.084,0.986,1.031,0.949,1.107,0.991,1.038,0.96,1.054,110,3148,772,6893,12349,140,3392,828,7988,3960,4525,2697,1532,7098,5616,11343,733,109,149,22,358,2729,2418,17,187,131,72,256,0,2144,2693,154,289,223,326,297,0,12,18,11,15,8,179,736,30,957,227,671,252,9228,3131,4830,1135,132,0,1,0,0,10,201,292,112,3,0,1/1/15,1,0
A59192,2015,Franciscan Riverview Health ACO,Indiana,0,5548,0.0168,0.0374,831844,0,0,,9206,8861,49463968,48632124,,,50,50,71296,10516,11503,7880,61344,8473,13277,7985,82493,10091,15071,8192,75716,8839,13597,8443,9051,1.033,1.102,1.017,1.008,0.972,1.119,1,0.985,1.012,1.106,1.007,0.989,1.086,1.13,1.039,0.981,31,541,141,4506,5373,33,567,165,4608,781,2643,1502,622,3175,2373,5364,55,*,*,*,93,2761,2224,*,451,25,163,839,0,2013,2636,86,461,271,273,241,*,27,*,11,12,15,134,777,68,661,150,608,254,8578,3942,3783,850,3,0,0,0,0,28,34,35,21,0,0,1/1/15,1,0
A83956,2015,"Carroll ACO, LLC","Maryland, Pennsylvania",0,10210,-0.0171,0.0299,-1754001,0,0,,10398,10349,102817688,104571689,,,50,50,89331,10985,12295,9741,81687,10642,14420,9957,65534,11171,13388,9681,84448,11316,14032,10095,10575,1.002,1.034,1.016,0.986,0.991,1.008,0.941,0.995,1.027,1.024,0.942,1.003,1.069,1.003,0.942,0.981,40,964,220,8037,9889,33,1109,232,8514,1503,4946,2667,1094,5877,4333,9535,394,46,*,*,219,3858,3792,8,45,24,87,467,0,2310,3498,107,380,222,265,261,0,2,2,12,13,10,156,781,46,628,200,761,323,10255,3914,5490,848,3,0,0,0,0,2,94,613,53,10,0,1/1/15,1,0
A74449,2015,Quality Health Alliance-ACO LLC,"New Jersey, Pennsylvania",0,14684,0.0039,0.0272,664926,0,0,,12025,11726,170478153,169813227,,,50,50,108888,12104,20369,11420,90900,11618,17613,10689,96535,12029,15967,10973,92596,12429,15299,11203,11978,1.108,1.176,1.142,1.183,1.119,1.134,1.068,1.115,1.037,1.117,1.077,1.103,1.083,1.127,1.033,1.106,95,1586,318,11282,14177,93,1677,339,12069,2300,7035,3294,2055,8409,6275,13518,479,252,50,0,385,3947,3297,93,514,122,387,943,0,1897,4128,136,712,276,388,351,2,25,10,14,12,8,188,784,83,711,296,847,303,10569,4183,5697,687,1,0,0,0,0,2,97,240,35,0,0,1/1/15,1,0
A51793,2015,"Springfield Clinic ACO, LLC",Illinois,0,11961,0.0011,0.0288,103742,0,0,,8576,8349,98457085,98353344,,,50,50,66527,7629,12431,7617,63060,8649,14249,7799,80388,9526,12052,7571,61978,8840,13327,8016,8567,1.05,1.068,1.122,1,1.071,1.051,1.158,0.998,0.971,1.066,1.038,1.002,0.994,1.084,1.005,0.988,69,1258,149,9075,11480,79,1252,191,9958,1980,5435,3102,1444,6525,5436,11301,355,21,*,*,271,2556,2349,75,99,59,99,659,0,1699,3040,90,316,267,287,270,2,7,7,10,8,9,138,753,62,678,189,816,246,8291,2740,3957,1538,56,0,0,8,0,8,83,227,89,0,0,1/1/15,1,0
A39107,2015,"Mission Health Partners, Inc.",North Carolina,0,46989,-0.007,0.0223,-2662071,0,0,,8262,7969,378132728,380794799,,,50,50,63526,7824,9694,7002,60652,8214,10478,7044,60453,8628,10328,7350,65591,8865,10206,7743,8320,0.975,1.044,0.966,0.926,0.966,1.063,0.972,0.923,0.98,1.078,1.004,0.952,0.979,1.101,0.992,0.97,189,7493,2626,33968,45768,205,7539,2476,35548,9126,20781,11957,5125,27235,19754,44310,1518,121,152,151,737,2389,2117,53,108,116,191,633,1,2019,2524,136,356,279,271,247,2,6,16,11,7,8,147,791,64,698,155,741,270,9194,3932,3419,1288,554,6,7,10,0,21,354,398,164,2,0,1/1/15,1,0
A25701,2015,"BayCare Physician Partners ACO, LLC",Florida,0,43735,0.0283,0.0226,12024992,12024992,5892246,,9985,9829,425382836,413357844,,,50,50,65758,9988,14055,9216,69818,9832,12880,9062,66964,9699,13064,9089,66547,9874,12567,9093,9703,0.985,1.188,1.068,1.078,1.008,1.139,1.031,1.064,1,1.139,1.061,1.08,0.978,1.119,1.021,1.071,360,4019,1097,37760,42603,339,3761,1027,37476,5341,19599,12837,5958,25235,18500,40346,1818,308,371,17,875,2460,2156,77,212,37,203,504,0,1599,4140,90,671,237,283,264,2,12,5,9,10,6,162,786,49,582,208,722,321,10795,3690,6448,638,18,0,0,0,0,13,287,804,147,1,2,1/1/15,1,0
A24605,2015,Carolina Medical Home Network Accountable Care Organization LLC,North Carolina,1,12307,-0.0559,0.0286,-5808857,0,0,,8654,8133,103886147,109695004,1170000,0,50,50,70740,6559,8890,6915,71588,6644,8834,6980,65495,6949,8857,7150,70767,7692,9269,8048,9138,0.966,0.968,0.934,0.997,0.97,0.991,0.933,0.989,0.971,0.992,0.942,1.009,0.97,0.976,0.924,1.024,144,3618,1945,5962,12005,192,3645,1940,6228,4139,4539,2658,971,7191,5116,5717,6250,45,118,64,113,3155,2872,112,125,77,81,501,0,2410,2436,329,332,319,347,327,3,7,11,23,16,7,192,787,53,1119,238,688,181,8638,1060,3139,835,3605,0,44,0,0,0,56,22,37,0,0,1/1/15,1,0
A14417,2015,"Genesys PHO, L.L.C.",Michigan,0,16561,0.027,0.0264,4397053,4397053,2154556,,10145,9925,163138049,158740996,,,50,50,83167,8434,14321,8808,81035,8759,13224,8920,82479,8672,15056,8940,83376,8924,13487,9025,9872,1.032,1.051,1.075,1.071,1.056,1.035,1.034,1.063,1.036,1.052,1.065,1.068,1.08,1.034,1.095,1.07,180,3502,599,12456,16080,155,3331,539,12054,4036,6903,4129,1493,8929,7632,14609,1503,89,46,18,296,3435,3181,104,132,75,182,545,0,1670,3565,163,416,280,335,318,2,7,8,14,13,8,184,811,50,649,262,891,185,8971,4731,3737,491,11,0,0,0,0,2,128,133,27,0,0,1/1/15,1,0
A71487,2015,"UMASS Memorial Accountable Care Organization, INC.",Massachusetts,0,24956,-0.0176,0.0245,-4537571,0,0,,10664,10379,258044741,262582311,,,50,50,82885,10223,14271,9532,92535,9909,12618,9399,86087,10048,12332,9704,87666,10649,13057,10049,10851,1.085,1.145,0.995,1.061,1.071,1.116,1.018,1.06,1.071,1.095,0.982,1.055,1.054,1.129,0.998,1.075,146,4771,1463,16911,24198,152,5412,1465,17169,6388,10320,5417,2831,13839,11117,22710,628,*,564,*,775,3977,3241,132,459,194,221,652,1,2799,2529,176,656,233,349,304,4,25,16,13,13,8,192,791,69,767,240,613,372,9081,3551,4132,1291,107,0,5,0,0,8,316,812,224,1,4,1/1/15,1,0
A34708,2015,"MissionPoint Evansville, LLC","Illinois, Indiana, Kentucky",0,12487,-0.002,0.0285,-231890,0,0,,9545,9529,115478533,115710422,,,50,50,74151,9463,15155,8712,76294,9081,15505,8886,77690,9754,15253,8564,79410,9294,15567,8773,9564,1.019,1.178,1.18,1.039,0.998,1.062,1.137,1.01,1.068,1.155,1.111,1.015,1.065,1.113,1.111,0.977,78,1401,378,9730,12099,77,1547,491,9984,2018,5582,3341,1546,6895,5592,11836,443,*,*,*,178,3136,2646,99,314,94,200,1105,3,1833,2857,102,288,253,368,335,3,18,11,12,9,10,155,785,92,717,239,857,232,9130,3888,3777,1452,13,1,0,0,0,5,101,130,61,2,3,1/1/15,1,0
A75625,2015,"MissionPoint Indianapolis, LLC",Indiana,0,33523,-0.0308,0.0236,-8605407,0,0,,8573,8262,279640274,288245681,,,50,0,67998,7881,10955,7414,69998,8108,11856,7835,72672,8145,10882,7652,71168,8577,12451,8151,8836,1.005,1.054,0.963,0.983,1.002,1.059,1.034,0.984,0.996,1.045,0.999,0.968,0.988,1.068,1.029,0.954,209,4263,1114,26788,32620,232,4486,1353,26549,5675,14713,8961,4174,19429,14094,29312,3249,194,83,12,673,2620,2352,72,172,48,209,842,0,2074,2558,97,401,245,270,253,2,10,6,12,8,7,141,781,66,715,160,681,241,8473,3352,4141,968,12,16,0,6,0,21,325,532,168,1,4,1/1/15,1,0
A17606,2015,"MissionPoint Birmingham, LLC",Alabama,0,8828,-0.0312,0.0312,-2074197,0,0,,7720,7490,66445785,68519982,,,50,50,52357,6799,11008,7179,56366,6833,9939,6843,59258,7239,10033,7008,55034,7690,10037,7566,7961,0.915,1.003,1.026,0.916,0.959,0.961,0.992,0.916,0.932,0.984,0.943,0.919,0.974,0.984,1.033,0.941,70,904,175,7663,8607,63,762,138,7645,1112,4193,2538,985,5294,3534,7747,962,*,*,0,101,2127,1717,15,358,52,147,232,0,1420,3401,71,466,230,237,210,0,21,5,7,6,5,140,749,25,489,134,615,313,8976,3830,4894,240,11,2,0,0,0,5,91,53,5,0,0,1/1/15,1,0
A47392,2015,"Cape Fear Valley Accountable Care Organization, LLC",North Carolina,0,6018,-0.0436,0.036,-3092829,0,0,,12234,11507,70889368,73982196,,,50,50,69028,8541,13849,8987,65286,8763,12368,8675,76871,9271,14046,9907,78249,10194,14978,10459,12767,1.03,1.201,1.141,1.162,0.964,1.141,1.124,1.12,1,1.109,1.102,1.183,1.06,1.132,1.165,1.196,145,1733,761,3315,5795,156,1544,705,3390,1839,2205,1382,592,3581,2437,3162,2610,59,41,42,104,4485,3946,233,325,54,259,954,0,3112,3265,289,457,452,457,426,5,20,6,23,15,15,215,722,98,1320,325,811,287,10980,2964,4775,1832,1409,2,0,7,0,9,138,219,46,0,0,1/1/15,1,0
A23437,2015,"Bassett Accountable Care Partners, LLC",New York,0,15456,-0.016,0.0268,-2225736,0,0,,9276,9019,139327694,141553430,,,50,50,68980,7516,11224,8287,75733,7973,11051,8261,71713,8760,10531,8517,76509,8505,11323,8953,9425,0.943,0.953,0.964,1.034,0.935,0.938,0.979,1.037,0.95,0.944,0.996,1.032,0.944,0.918,0.98,1.037,97,3193,935,10955,15020,92,3075,955,10898,3594,5973,3845,2044,8483,6973,14912,133,29,*,*,348,3220,3090,0,72,60,194,666,0,3083,1776,146,298,324,309,296,0,4,10,15,14,12,170,805,61,833,166,633,199,8177,2731,3091,2354,2,3,0,0,0,12,141,455,126,6,0,1/1/15,1,0
A81076,2015,"Mercy Health ACO, LLC","Arkansas, Missouri, Oklahoma",0,82591,-0.0238,0.02,-18088686,0,0,,9464,9062,758843748,776932434,,,50,50,70006,8916,13821,8068,71450,9179,12913,8193,74744,9719,13978,8409,68768,10077,14155,9007,9690,1.035,1.083,1.117,1.031,1.024,1.117,1.094,1.041,1.029,1.12,1.093,1.042,1.036,1.117,1.093,1.061,455,10403,2243,64615,80178,520,10636,2394,66629,13615,37389,22384,9203,47787,34804,76754,3074,351,377,897,1138,3016,2512,129,308,96,239,603,1,2386,2706,104,557,306,317,284,4,17,12,12,8,8,155,732,61,788,199,773,277,8755,3516,3967,1033,239,6,0,11,0,15,658,955,337,7,9,1/1/15,1,0
A87355,2015,Penn State Health Care Partners,Pennsylvania,0,29741,-0.026,0.024,-7266521,0,0,,9709,9361,279226315,286492836,,,50,50,72396,8516,10489,8511,72801,8499,11001,8590,67621,9161,11713,8906,72618,9834,13086,9309,9962,1.019,1.066,1.005,1.057,1,1.091,1.033,1.065,0.987,1.081,0.999,1.08,1.012,1.092,1.019,1.077,187,3879,964,23414,28759,209,3769,941,23840,4878,11924,8330,4609,16985,12756,27931,738,*,297,*,606,3314,2671,89,518,81,278,713,0,2308,2874,112,353,281,333,294,2,28,8,15,9,7,164,791,63,613,200,702,257,9259,4320,3779,1152,8,0,0,0,0,4,334,973,204,8,3,1/1/15,1,0
A85343,2015,IL-RCCO,Illinois,1,14193,-0.0283,0.0275,-4194850,0,0,,10793,10418,148068010,152262860,1170000,0,50,50,70853,7758,14693,9656,76300,7871,14664,9665,84384,9234,14489,10225,74874,9993,15129,10678,11098,1.04,0.934,0.996,1.021,1.065,0.917,0.995,1.024,1.087,0.955,1.033,1.016,1.058,0.987,1.001,1.033,71,1906,562,11425,13719,71,1994,576,11078,2437,5638,3937,2181,8046,6147,13863,134,*,22,*,153,3404,3159,52,145,70,138,1634,0,3262,2219,208,327,314,362,345,1,8,8,14,14,16,173,646,121,953,89,734,223,8468,1689,2785,710,3284,38,0,38,0,46,189,410,60,0,1,1/1/15,1,0
A96888,2015,Northwestern Medicine Physician Partners ACO,Illinois,0,19095,-0.0049,0.0254,-831878,0,0,,9085,8891,168240835,169072712,,,50,50,71143,9689,12036,8419,78793,9893,11800,8550,84732,10407,11386,8661,66211,10130,9127,8902,9130,1.021,1.094,1.046,0.975,0.971,1.134,1.023,0.966,1.078,1.08,0.901,0.949,1.01,1.096,0.907,0.936,41,1338,184,16061,18518,42,1424,216,16836,2142,9443,5057,2453,11186,7909,17947,266,182,*,*,558,2563,2297,41,214,47,292,632,0,2136,2936,89,504,222,256,237,1,12,6,12,9,7,140,805,56,560,176,654,339,9076,3334,4762,977,4,0,0,0,0,3,171,259,83,0,3,1/1/15,1,0
A33146,2015,Reid ACO,"Indiana, Ohio",1,8580,0.0281,0.0314,2365299,0,0,,10136,9892,84231724,81866424,926108,0,50,50,81612,9830,16309,9114,75529,9389,13393,8671,71204,9339,13254,8980,78327,10274,13859,8614,9852,1.063,1.161,1.177,1.07,0.999,1.112,1.108,1.037,1.054,1.149,1.126,1.059,1.068,1.154,1.059,1.045,69,1573,415,6183,8310,71,1552,530,6157,1875,3503,2194,1008,4835,3745,8182,265,13,*,*,107,3393,2883,124,136,282,213,762,0,2691,2264,137,319,338,312,277,3,7,25,16,10,9,150,770,74,834,209,696,251,9012,2896,3826,1480,810,0,0,5,0,8,43,141,52,0,1,1/1/15,1,0
A65906,2015,Northwest Rural ACO,"Oregon, Washington",0,7006,-0.0166,0.034,-1071833,0,0,,9417,9323,64438039,65509872,,,50,50,64964,8239,15151,8560,71543,7852,12579,8959,99603,8285,13549,9026,60071,8759,9606,9539,9574,1.01,0.85,0.798,0.889,0.966,0.899,0.919,0.902,0.964,0.873,0.786,0.905,0.949,0.876,0.79,0.881,21,938,316,5680,6842,19,938,321,5564,1146,3091,2015,754,3774,3232,6794,19,29,19,64,81,3364,3263,14,59,32,128,874,0,2931,1867,141,266,260,233,227,0,3,3,10,4,8,131,664,57,734,35,485,221,7396,1674,2656,850,2216,5,0,9,0,11,72,102,12,0,0,1/1/15,1,0
A37598,2015,National Rural ACO II LLC,"California, Illinois, Indiana, Iowa",0,9629,0.0099,0.0304,1053418,0,0,,11436,11269,106356565,105303148,,,50,50,90174,9132,13268,10135,97294,8978,14516,10448,97590,9393,14646,11197,96550,9332,13614,10914,11323,1.037,1.042,1.116,1.084,1.132,1.064,1.092,1.099,1.124,1.057,1.065,1.082,1.073,1.035,1.111,1.06,47,1373,454,6969,9300,56,1488,518,7238,1834,3796,2640,1359,5535,4094,9358,65,30,44,17,115,3526,3284,67,105,96,225,1379,0,3239,2536,192,329,311,322,304,2,6,10,10,8,12,150,709,109,897,146,697,239,9584,2400,3747,1087,2350,7,0,9,0,20,86,128,38,0,1,1/1/15,1,0
A35510,2015,"NEQCA Accountable Care, Inc.","Massachusetts, New Hampshire",0,14192,0.0421,0.0275,7665580,7665580,3756134,,13265,12839,182244218,174578638,,,50,50,94219,11809,12058,11943,96687,12299,12165,12109,95844,11969,12126,11841,89479,12378,10926,11895,12707,1.034,1.241,0.936,1.183,1.053,1.233,0.955,1.201,1.005,1.22,0.97,1.193,1.026,1.239,0.972,1.199,148,2542,1591,10812,13739,146,2400,1409,9784,2824,5413,3773,2182,7818,6374,11760,839,841,*,*,535,4642,3964,139,366,219,370,1291,3,2736,2869,245,885,251,407,369,5,18,16,19,12,11,200,798,117,818,295,759,334,9853,4441,4328,1070,15,0,0,0,0,0,124,192,58,0,0,1/1/15,1,0
